user_id,movie_id,actual_rating_hybrid,Hybrid_predicted_rating,actual_rating_matrixf,predicted_rating
562,427,4,3.9746895,4.0,4.0
843,52,2,2.9555547,2.0,2.0
387,76,3,3.3484242,3.0,3.0
588,208,3,4.0497723,3.0,3.0
551,313,4,4.760147,4.0,4.0
497,87,3,3.5981545,3.0,3.0
287,39,5,3.4835806,5.0,5.0
209,301,3,2.9621353,3.0,3.0
896,651,4,3.577876,4.0,4.0
894,744,3,3.3688116,3.0,3.0
268,831,3,2.109736,3.0,3.0
886,1435,3,2.2724802,3.0,3.0
642,422,3,3.2328563,3.0,3.0
562,806,1,3.2479799,1.0,1.0
269,597,1,1.925259,1.0,1.0
708,299,1,2.8251994,1.0,1.0
686,265,4,4.3212156,4.0,4.0
313,484,5,4.5319066,5.0,5.0
538,496,5,3.8012016,5.0,5.0
210,98,5,4.38276,5.0,5.0
363,28,4,3.74983,4.0,4.0
917,121,1,3.3289585,1.0,1.0
286,629,5,3.628961,5.0,5.0
374,1322,3,2.6059077,3.0,3.0
556,520,5,4.388246,5.0,5.0
110,43,3,2.6668375,3.0,3.0
311,211,3,4.118691,3.0,3.0
774,412,3,0.95621663,3.0,3.0
411,8,3,4.08885,3.0,3.0
711,313,4,4.201534,4.0,4.0
326,172,4,3.7763438,4.0,4.0
880,383,3,2.069802,3.0,3.0
518,405,5,3.8526416,5.0,5.0
935,934,4,3.140487,4.0,4.0
210,692,4,3.7674541,4.0,4.0
311,1479,3,3.2441823,3.0,3.0
758,489,5,4.3045506,5.0,5.0
87,546,3,3.4124227,3.0,3.0
637,124,3,2.8789582,3.0,3.0
276,241,4,3.56434,4.0,4.0
99,342,1,2.9717498,1.0,1.0
344,508,4,3.8346722,4.0,4.0
253,222,4,3.8461733,4.0,4.0
830,222,3,3.7389302,3.0,3.0
188,732,3,3.7549815,3.0,3.0
396,100,2,4.2601404,2.0,2.0
727,230,3,3.320248,3.0,3.0
351,989,4,3.5538006,4.0,4.0
655,1176,4,3.0106897,4.0,4.0
899,154,5,3.4512608,5.0,5.0
519,1062,5,5.176424,5.0,5.0
621,173,4,4.3800354,4.0,4.0
303,577,3,2.453664,3.0,3.0
391,435,5,3.5531056,5.0,5.0
201,685,3,2.6031647,3.0,3.0
532,79,5,4.7896667,5.0,5.0
130,49,4,3.9539995,4.0,4.0
458,86,5,3.5596585,5.0,5.0
234,550,2,2.4087574,2.0,2.0
823,228,3,4.113237,3.0,3.0
608,132,2,4.169592,2.0,2.0
682,259,3,2.051253,3.0,3.0
622,277,4,3.4418626,4.0,4.0
452,514,3,3.8747199,3.0,3.0
79,93,2,4.2305765,2.0,2.0
747,205,5,4.043979,5.0,5.0
523,14,5,4.7885,5.0,5.0
880,477,3,3.126073,3.0,3.0
497,552,3,2.5970771,3.0,3.0
807,491,5,4.0569067,5.0,5.0
576,70,5,3.314465,5.0,5.0
886,128,4,3.1256585,4.0,4.0
541,151,3,3.8239121,3.0,3.0
399,1184,3,1.9641752,3.0,3.0
18,463,4,3.887625,4.0,4.0
643,367,4,3.9392087,4.0,4.0
280,790,4,3.1042292,4.0,4.0
593,100,5,4.164661,5.0,5.0
450,490,5,4.3552995,5.0,5.0
513,546,4,3.52079,4.0,4.0
184,252,2,2.672718,2.0,2.0
637,741,1,2.5819628,1.0,1.0
658,477,3,3.9687083,3.0,3.0
311,484,4,4.180553,4.0,4.0
200,930,3,3.5303812,3.0,3.0
5,70,4,3.2160668,4.0,4.0
370,52,4,3.4882283,4.0,4.0
224,22,5,3.8894067,5.0,5.0
855,531,3,3.2069008,3.0,3.0
838,96,4,4.469837,4.0,4.0
936,273,3,3.716154,3.0,3.0
375,300,4,4.0824585,4.0,4.0
506,554,3,2.5796964,3.0,3.0
351,879,5,4.106284,5.0,5.0
388,56,3,5.096556,3.0,3.0
524,708,4,3.478839,4.0,4.0
280,241,2,3.2901886,2.0,2.0
707,487,2,4.237436,2.0,2.0
503,692,3,3.8496675,3.0,3.0
585,275,4,3.7605941,4.0,4.0
825,130,2,3.2395914,2.0,2.0
385,417,2,2.5954628,2.0,2.0
577,194,4,4.3447385,4.0,4.0
722,476,4,3.0917242,4.0,4.0
892,214,2,3.6740434,2.0,2.0
290,755,4,3.163217,4.0,4.0
583,200,5,4.5289154,5.0,5.0
297,182,3,3.5653777,3.0,3.0
450,121,3,3.8911564,3.0,3.0
586,559,5,2.6988473,5.0,5.0
624,326,3,3.0931225,3.0,3.0
318,186,5,3.9544947,5.0,5.0
795,58,4,3.3735695,4.0,4.0
318,143,5,3.8432689,5.0,5.0
773,92,4,3.1077685,4.0,4.0
79,1022,5,3.8490458,5.0,5.0
6,499,4,3.625093,4.0,4.0
457,79,5,4.422305,5.0,5.0
1,266,1,2.7820172,1.0,1.0
458,273,4,3.6767936,4.0,4.0
301,56,4,4.165195,4.0,4.0
639,638,4,3.0741143,4.0,4.0
110,802,3,2.0688527,3.0,3.0
561,1529,3,3.1257687,3.0,3.0
194,488,3,3.637175,3.0,3.0
291,581,5,3.49714,5.0,5.0
655,670,3,2.555634,3.0,3.0
497,96,4,3.8263974,4.0,4.0
279,52,3,3.2406764,3.0,3.0
747,327,4,3.6364906,4.0,4.0
903,47,5,3.8376756,5.0,5.0
611,313,3,4.744022,3.0,3.0
214,151,5,3.3592052,5.0,5.0
456,697,4,3.430009,4.0,4.0
269,173,1,3.1388736,1.0,1.0
838,143,5,3.8250961,5.0,5.0
592,168,5,4.0197473,5.0,5.0
537,207,4,3.0649629,4.0,4.0
276,692,4,3.5707211,4.0,4.0
851,1675,3,3.3452587,3.0,3.0
268,407,1,1.9441342,1.0,1.0
58,238,5,3.8378744,5.0,5.0
592,1258,1,3.0161061,1.0,1.0
429,584,4,3.2269506,4.0,4.0
943,449,1,2.9366243,1.0,1.0
933,180,5,3.4145408,5.0,5.0
125,407,2,2.328581,2.0,2.0
82,289,1,2.3759634,1.0,1.0
129,882,2,2.6372871,2.0,2.0
243,129,2,3.6940503,2.0,2.0
144,651,4,3.9689922,4.0,4.0
386,222,4,3.7253149,4.0,4.0
142,408,4,4.262312,4.0,4.0
930,690,3,2.961997,3.0,3.0
890,85,1,2.8581557,1.0,1.0
138,474,5,4.119089,5.0,5.0
700,651,4,3.6246896,4.0,4.0
6,98,5,4.0320697,5.0,5.0
62,98,4,4.1112494,4.0,4.0
648,797,3,3.3531535,3.0,3.0
661,194,5,4.084763,5.0,5.0
360,334,4,3.0044527,4.0,4.0
284,270,3,3.9102,3.0,3.0
739,286,2,3.656129,2.0,2.0
327,603,4,3.7176757,4.0,4.0
830,968,4,3.9599826,4.0,4.0
288,317,4,3.9825163,4.0,4.0
293,366,2,2.914105,2.0,2.0
486,268,3,3.5511522,3.0,3.0
524,435,4,3.7523699,4.0,4.0
293,222,3,3.1410909,3.0,3.0
363,802,2,2.3546236,2.0,2.0
758,43,3,3.2943296,3.0,3.0
896,393,3,3.033331,3.0,3.0
379,480,5,4.6940517,5.0,5.0
101,122,1,2.1110792,1.0,1.0
733,1,2,3.1415274,2.0,2.0
336,1048,4,2.6835163,4.0,4.0
62,433,5,3.3052726,5.0,5.0
94,194,4,4.0059447,4.0,4.0
181,820,1,0.9599073,1.0,1.0
363,184,3,3.2203946,3.0,3.0
429,124,4,3.7156835,4.0,4.0
327,237,4,3.2737107,4.0,4.0
627,467,5,3.2687125,5.0,5.0
141,1,3,4.0760636,3.0,3.0
278,245,3,3.6644883,3.0,3.0
18,204,3,3.7893949,3.0,3.0
804,24,5,3.8575778,5.0,5.0
172,612,3,3.1591012,3.0,3.0
495,191,3,4.441576,3.0,3.0
942,328,3,3.657275,3.0,3.0
883,496,2,4.1403666,2.0,2.0
221,695,4,3.40194,4.0,4.0
666,479,4,4.1334677,4.0,4.0
877,732,4,3.8184483,4.0,4.0
588,282,5,3.8499413,5.0,5.0
588,1061,5,3.2477975,5.0,5.0
357,237,5,4.443396,5.0,5.0
904,90,2,3.148346,2.0,2.0
119,550,4,3.6820068,4.0,4.0
12,69,5,4.3642797,5.0,5.0
757,423,3,3.2643785,3.0,3.0
314,827,4,2.8405447,4.0,4.0
533,660,5,3.3348255,5.0,5.0
717,222,4,3.7857962,4.0,4.0
11,738,3,2.6400056,3.0,3.0
429,440,1,1.7582458,1.0,1.0
650,38,3,2.3791199,3.0,3.0
880,140,4,2.7478023,4.0,4.0
608,100,4,4.2948055,4.0,4.0
276,765,3,3.2747142,3.0,3.0
527,93,4,3.9101853,4.0,4.0
405,858,1,1.1772367,1.0,1.0
239,705,4,4.5710897,4.0,4.0
391,213,4,3.894786,4.0,4.0
249,209,5,4.156461,5.0,5.0
577,284,4,3.5494297,4.0,4.0
804,79,4,4.243245,4.0,4.0
405,720,1,1.615346,1.0,1.0
445,748,1,1.3570595,1.0,1.0
659,182,4,4.2798886,4.0,4.0
417,49,3,3.125609,3.0,3.0
916,381,3,3.4530945,3.0,3.0
296,1,5,3.7326555,5.0,5.0
901,234,4,4.0694857,4.0,4.0
710,1039,4,3.8394883,4.0,4.0
932,1149,4,4.122637,4.0,4.0
311,692,4,3.8155513,4.0,4.0
283,21,3,3.2552392,3.0,3.0
655,43,3,2.3532944,3.0,3.0
621,1118,3,3.6365721,3.0,3.0
449,639,5,4.0354385,5.0,5.0
121,126,3,3.648353,3.0,3.0
298,549,4,3.6123,4.0,4.0
190,508,3,3.3011966,3.0,3.0
99,751,4,3.7624598,4.0,4.0
610,505,4,3.6867852,4.0,4.0
92,322,3,2.801756,3.0,3.0
943,1011,2,3.0469375,2.0,2.0
644,243,4,3.1197758,4.0,4.0
249,789,5,3.8352845,5.0,5.0
520,310,4,3.69379,4.0,4.0
595,411,3,2.4130309,3.0,3.0
804,210,5,4.252909,5.0,5.0
94,728,2,3.171597,2.0,2.0
188,717,4,2.4740071,4.0,4.0
508,209,5,4.0841627,5.0,5.0
627,97,2,3.3704674,2.0,2.0
232,286,3,3.4630668,3.0,3.0
599,237,5,4.1270313,5.0,5.0
206,1394,1,2.4974742,1.0,1.0
939,106,3,3.7165189,3.0,3.0
588,301,5,3.573354,5.0,5.0
561,539,1,2.102295,1.0,1.0
178,66,4,3.8048482,4.0,4.0
662,93,5,3.6925302,5.0,5.0
543,98,4,4.2640014,4.0,4.0
407,684,3,3.682128,3.0,3.0
831,181,5,3.9606671,5.0,5.0
262,736,3,3.4786923,3.0,3.0
210,276,5,3.797039,5.0,5.0
224,237,3,3.0607,3.0,3.0
748,732,4,3.2335494,4.0,4.0
887,934,4,3.0871167,4.0,4.0
407,91,4,3.2557335,4.0,4.0
299,26,4,3.2459662,4.0,4.0
686,430,4,4.5549283,4.0,4.0
186,303,3,3.4730287,3.0,3.0
244,301,2,3.3918133,2.0,2.0
21,262,4,3.1836543,4.0,4.0
445,504,3,2.3255563,3.0,3.0
624,690,4,3.5154757,4.0,4.0
412,526,4,3.9217136,4.0,4.0
446,334,3,2.901554,3.0,3.0
1,92,3,3.775165,3.0,3.0
258,326,5,3.3896413,5.0,5.0
759,237,3,4.24712,3.0,3.0
154,238,5,3.744443,5.0,5.0
78,255,4,3.230192,4.0,4.0
189,479,5,4.744611,5.0,5.0
738,81,4,3.5684917,4.0,4.0
222,358,2,2.440755,2.0,2.0
375,525,4,4.487361,4.0,4.0
440,340,2,4.102093,2.0,2.0
351,984,5,4.060274,5.0,5.0
75,123,3,3.266366,3.0,3.0
708,304,4,3.394837,4.0,4.0
16,448,5,3.9455504,5.0,5.0
125,657,3,4.196459,3.0,3.0
429,672,2,2.6525388,2.0,2.0
275,304,3,3.1636176,3.0,3.0
771,304,5,3.6612496,5.0,5.0
891,756,4,3.6681988,4.0,4.0
405,721,1,1.9102892,1.0,1.0
184,250,4,3.1599064,4.0,4.0
385,1456,4,3.2305155,4.0,4.0
894,960,5,3.346513,5.0,5.0
31,328,2,3.696409,2.0,2.0
655,1267,2,2.4907014,2.0,2.0
399,222,3,2.98073,3.0,3.0
543,735,4,3.6748257,4.0,4.0
577,1035,3,3.5381358,3.0,3.0
47,262,5,3.844949,5.0,5.0
292,181,4,4.3802996,4.0,4.0
556,132,5,4.2607517,5.0,5.0
804,558,3,3.793479,3.0,3.0
846,87,4,4.073084,4.0,4.0
798,944,4,2.986827,4.0,4.0
486,93,4,3.6754758,4.0,4.0
311,849,3,2.9942462,3.0,3.0
188,553,4,3.2267084,4.0,4.0
95,132,3,3.9907234,3.0,3.0
148,549,3,3.4772444,3.0,3.0
796,559,3,3.2403877,3.0,3.0
709,576,4,3.348595,4.0,4.0
119,226,3,3.5719125,3.0,3.0
551,117,5,4.0074725,5.0,5.0
366,56,5,4.879869,5.0,5.0
916,367,3,3.3301256,3.0,3.0
101,111,2,3.4337652,2.0,2.0
561,195,3,2.8850696,3.0,3.0
896,71,5,3.0984726,5.0,5.0
453,781,3,3.207421,3.0,3.0
185,286,4,3.8876715,4.0,4.0
119,349,3,3.0588522,3.0,3.0
592,28,4,4.1795306,4.0,4.0
870,435,3,3.588396,3.0,3.0
684,210,3,3.8338475,3.0,3.0
227,1047,2,2.7318027,2.0,2.0
162,181,4,4.286694,4.0,4.0
222,654,3,4.486512,3.0,3.0
254,132,4,3.5987873,4.0,4.0
279,62,3,3.4457388,3.0,3.0
537,980,3,2.7626266,3.0,3.0
436,218,4,3.878869,4.0,4.0
932,197,5,4.2506866,5.0,5.0
201,302,4,3.2836218,4.0,4.0
64,186,4,3.6891437,4.0,4.0
363,631,1,3.6098914,1.0,1.0
257,100,5,4.3353343,5.0,5.0
201,421,2,3.0342124,2.0,2.0
533,64,5,4.2217975,5.0,5.0
380,229,3,2.576403,3.0,3.0
880,722,3,2.8841057,3.0,3.0
523,70,5,4.162862,5.0,5.0
690,794,3,2.9562426,3.0,3.0
11,15,5,3.748907,5.0,5.0
268,33,3,3.0070617,3.0,3.0
776,607,4,3.7420325,4.0,4.0
213,204,5,4.3550935,5.0,5.0
761,402,3,3.22937,3.0,3.0
587,879,1,3.0134478,1.0,1.0
831,273,3,3.533117,3.0,3.0
943,69,5,3.496818,5.0,5.0
459,255,4,3.215667,4.0,4.0
843,62,4,2.2817476,4.0,4.0
311,83,5,4.387644,5.0,5.0
617,859,3,1.762544,3.0,3.0
792,111,3,3.1537619,3.0,3.0
551,411,1,3.2758682,1.0,1.0
7,300,4,4.214478,4.0,4.0
250,95,5,4.3283987,5.0,5.0
307,172,5,4.262501,5.0,5.0
774,4,2,2.1124983,2.0,2.0
219,936,4,4.087241,4.0,4.0
586,187,4,4.271174,4.0,4.0
655,1169,3,3.6590161,3.0,3.0
785,168,4,3.6941438,4.0,4.0
552,1152,3,3.0520902,3.0,3.0
854,106,3,2.3112848,3.0,3.0
56,176,5,4.477825,5.0,5.0
750,303,4,3.7584815,4.0,4.0
409,286,5,3.4315832,5.0,5.0
301,173,4,4.241317,4.0,4.0
165,270,4,3.925601,4.0,4.0
130,1046,4,3.995578,4.0,4.0
299,473,3,2.724149,3.0,3.0
201,1229,3,1.5438704,3.0,3.0
327,9,5,3.363488,5.0,5.0
630,756,4,2.9000196,4.0,4.0
617,436,3,3.1069863,3.0,3.0
528,485,2,3.722733,2.0,2.0
570,886,2,2.9909236,2.0,2.0
535,421,4,3.3505723,4.0,4.0
514,393,3,3.3566175,3.0,3.0
810,878,4,3.5733953,4.0,4.0
497,382,4,3.6192207,4.0,4.0
660,222,2,2.7861595,2.0,2.0
650,402,3,2.8243628,3.0,3.0
543,761,2,2.9145226,2.0,2.0
506,71,5,4.0256467,5.0,5.0
542,684,4,3.804364,4.0,4.0
326,44,1,2.7341537,1.0,1.0
643,639,4,4.026854,4.0,4.0
725,19,5,4.3601665,5.0,5.0
281,938,2,3.0817924,2.0,2.0
779,117,4,4.0752287,4.0,4.0
933,127,5,3.2600281,5.0,5.0
901,230,5,3.822907,5.0,5.0
595,268,4,4.067654,4.0,4.0
52,258,5,4.4688673,5.0,5.0
502,683,3,2.567668,3.0,3.0
621,779,3,2.7620983,3.0,3.0
844,423,3,3.775914,3.0,3.0
389,521,3,4.0231113,3.0,3.0
774,161,2,1.8519096,2.0,2.0
450,714,4,3.3598495,4.0,4.0
488,1039,4,3.5458832,4.0,4.0
2,251,5,4.2743444,5.0,5.0
313,44,3,3.1985602,3.0,3.0
8,188,5,3.8471243,5.0,5.0
711,66,4,3.6578624,4.0,4.0
279,410,5,3.0970898,5.0,5.0
903,106,2,2.5865815,2.0,2.0
532,38,3,3.4874258,3.0,3.0
738,258,4,3.6122837,4.0,4.0
889,471,3,3.3300543,3.0,3.0
600,515,5,4.055176,5.0,5.0
368,100,4,4.0093937,4.0,4.0
676,286,4,3.6232836,4.0,4.0
907,291,5,4.673421,5.0,5.0
933,194,4,3.4553158,4.0,4.0
872,820,3,2.7772777,3.0,3.0
903,628,3,3.3469388,3.0,3.0
153,678,2,2.6757512,2.0,2.0
478,255,4,3.1510935,4.0,4.0
727,747,2,3.065548,2.0,2.0
927,449,4,3.4079862,4.0,4.0
411,88,3,3.9495971,3.0,3.0
16,564,1,2.7433224,1.0,1.0
301,1091,3,2.974896,3.0,3.0
892,70,4,3.8347409,4.0,4.0
567,636,4,2.8815713,4.0,4.0
125,478,4,3.6021829,4.0,4.0
862,143,5,4.393771,5.0,5.0
367,288,5,4.479806,5.0,5.0
181,827,2,0.9607343,2.0,2.0
407,232,3,3.167358,3.0,3.0
342,382,3,3.6416683,3.0,3.0
145,685,4,3.4265072,4.0,4.0
58,546,2,2.9078298,2.0,2.0
203,100,1,4.191601,1.0,1.0
433,302,5,4.102233,5.0,5.0
655,122,2,1.7115097,2.0,2.0
69,294,2,3.3123446,2.0,2.0
94,184,2,3.5705862,2.0,2.0
18,966,2,3.9046094,2.0,2.0
92,739,2,3.1437135,2.0,2.0
126,315,4,4.1750093,4.0,4.0
103,117,4,3.516795,4.0,4.0
496,705,2,3.326424,2.0,2.0
823,143,4,3.8906431,4.0,4.0
592,276,5,3.857504,5.0,5.0
43,181,4,4.0761347,4.0,4.0
311,651,4,4.2872486,4.0,4.0
330,77,4,4.333666,4.0,4.0
472,449,5,3.9839265,5.0,5.0
871,326,5,3.1758995,5.0,5.0
792,121,4,3.1998172,4.0,4.0
38,501,5,3.957765,5.0,5.0
379,631,5,4.1035333,5.0,5.0
84,628,3,3.628819,3.0,3.0
920,333,4,2.9690342,4.0,4.0
733,1338,4,2.654333,4.0,4.0
314,983,4,2.8775,4.0,4.0
690,94,4,2.8234541,4.0,4.0
933,211,4,3.2407742,4.0,4.0
303,928,3,2.9700701,3.0,3.0
346,168,4,4.168183,4.0,4.0
834,346,3,4.0972743,3.0,3.0
95,523,4,3.755991,4.0,4.0
437,1161,4,2.7044973,4.0,4.0
539,531,4,3.9694963,4.0,4.0
886,15,3,3.7716227,3.0,3.0
382,7,2,3.638038,2.0,2.0
776,706,3,2.658765,3.0,3.0
291,715,5,3.8567502,5.0,5.0
370,116,3,3.4495387,3.0,3.0
887,318,5,4.8815217,5.0,5.0
500,58,3,3.4260306,3.0,3.0
587,333,4,3.5720735,4.0,4.0
318,648,5,3.9785175,5.0,5.0
715,697,2,3.5396476,2.0,2.0
459,194,3,4.073125,3.0,3.0
244,380,4,3.2178354,4.0,4.0
314,470,3,4.21006,3.0,3.0
458,792,4,4.0074253,4.0,4.0
921,797,3,3.3556118,3.0,3.0
694,174,5,4.568295,5.0,5.0
416,202,4,4.3317795,4.0,4.0
450,926,4,2.8779447,4.0,4.0
62,739,2,3.11945,2.0,2.0
303,569,3,2.7882276,3.0,3.0
167,521,5,3.7925248,5.0,5.0
296,117,3,3.876036,3.0,3.0
43,3,2,3.4493194,2.0,2.0
795,381,2,3.248748,2.0,2.0
635,301,3,3.12895,3.0,3.0
721,471,5,3.5006,5.0,5.0
592,61,4,4.2680902,4.0,4.0
727,751,3,3.24857,3.0,3.0
541,196,4,4.1234016,4.0,4.0
280,294,2,3.1409912,2.0,2.0
367,443,4,4.6060176,4.0,4.0
716,483,5,4.5080748,5.0,5.0
551,26,4,3.639102,4.0,4.0
21,294,3,2.6497164,3.0,3.0
399,407,3,2.060313,3.0,3.0
757,95,4,3.8721616,4.0,4.0
326,837,4,3.2507336,4.0,4.0
128,478,5,4.2717094,5.0,5.0
450,254,3,2.8298984,3.0,3.0
184,197,4,3.9635544,4.0,4.0
274,125,4,4.1162796,4.0,4.0
394,97,4,4.2871966,4.0,4.0
758,135,5,4.176424,5.0,5.0
568,519,3,3.6088862,3.0,3.0
637,833,1,1.9500446,1.0,1.0
659,670,2,3.3307197,2.0,2.0
460,304,2,3.3691864,2.0,2.0
254,234,4,3.731492,4.0,4.0
230,121,4,3.422058,4.0,4.0
90,530,3,4.6457157,3.0,3.0
407,274,3,3.035223,3.0,3.0
567,1131,4,4.4401927,4.0,4.0
527,543,4,3.508305,4.0,4.0
633,778,2,3.2486808,2.0,2.0
758,384,5,3.2522686,5.0,5.0
339,1017,5,3.9384742,5.0,5.0
916,960,4,3.1760504,4.0,4.0
215,211,4,4.021819,4.0,4.0
79,340,4,3.6856747,4.0,4.0
286,210,5,3.8075044,5.0,5.0
463,121,3,2.8206005,3.0,3.0
323,246,4,3.5859528,4.0,4.0
236,135,2,3.696975,2.0,2.0
1,139,3,2.799016,3.0,3.0
167,73,2,2.8183002,2.0,2.0
326,182,2,3.673975,2.0,2.0
790,475,3,3.0626054,3.0,3.0
537,660,3,3.0721724,3.0,3.0
114,1104,5,2.6985972,5.0,5.0
459,472,5,2.9410267,5.0,5.0
267,218,4,4.3856297,4.0,4.0
458,435,4,3.9174962,4.0,4.0
711,966,5,4.115166,5.0,5.0
682,1410,3,2.7841403,3.0,3.0
119,299,4,3.3516252,4.0,4.0
883,727,3,3.4990582,3.0,3.0
548,458,3,3.3541148,3.0,3.0
342,192,4,4.1305113,4.0,4.0
393,294,4,3.0990705,4.0,4.0
241,895,2,3.6175752,2.0,2.0
14,919,4,4.1881332,4.0,4.0
496,774,5,2.4272623,5.0,5.0
86,888,4,3.6761882,4.0,4.0
639,739,3,2.6306393,3.0,3.0
554,69,5,3.8276153,5.0,5.0
269,393,1,2.7371078,1.0,1.0
405,697,1,2.0584886,1.0,1.0
184,504,4,4.060222,4.0,4.0
764,111,4,3.5679493,4.0,4.0
934,474,4,4.0810986,4.0,4.0
916,222,3,3.3000536,3.0,3.0
405,624,4,2.0267355,4.0,4.0
881,620,2,2.6575844,2.0,2.0
294,328,4,3.6589327,4.0,4.0
85,51,2,3.1060672,2.0,2.0
582,250,3,3.1002607,3.0,3.0
498,1007,3,3.3570013,3.0,3.0
130,1244,4,3.3064947,4.0,4.0
412,214,3,3.4655938,3.0,3.0
560,508,3,3.1564662,3.0,3.0
326,501,3,2.955892,3.0,3.0
179,300,4,3.3276525,4.0,4.0
276,42,4,3.561682,4.0,4.0
860,312,4,2.5458078,4.0,4.0
831,237,4,3.540982,4.0,4.0
506,461,2,3.8655412,2.0,2.0
26,1014,3,2.7206793,3.0,3.0
495,1263,4,3.0100992,4.0,4.0
276,239,4,3.5223708,4.0,4.0
790,222,3,3.291109,3.0,3.0
181,405,4,1.4077853,4.0,4.0
601,483,4,3.836932,4.0,4.0
926,245,3,2.4995735,3.0,3.0
495,1157,4,3.1072502,4.0,4.0
256,284,4,4.0250745,4.0,4.0
405,668,1,1.4123152,1.0,1.0
454,133,4,2.9967039,4.0,4.0
392,172,5,4.170538,5.0,5.0
261,117,4,4.46448,4.0,4.0
39,258,4,3.969682,4.0,4.0
705,399,5,3.6899092,5.0,5.0
892,526,4,3.9610183,4.0,4.0
890,739,2,3.3003726,2.0,2.0
279,415,3,3.0134876,3.0,3.0
775,750,5,4.048669,5.0,5.0
830,15,4,4.2268057,4.0,4.0
72,525,4,4.1678457,4.0,4.0
62,86,2,3.5271368,2.0,2.0
374,233,3,3.319159,3.0,3.0
385,1008,4,3.0374131,4.0,4.0
275,542,3,2.1741815,3.0,3.0
671,452,4,2.9578624,4.0,4.0
180,28,3,4.374273,3.0,3.0
673,315,5,4.2482758,5.0,5.0
110,272,4,3.8978012,4.0,4.0
5,363,3,2.059685,3.0,3.0
501,313,3,4.877142,3.0,3.0
450,238,5,4.222681,5.0,5.0
90,651,5,4.075135,5.0,5.0
833,181,2,3.142994,2.0,2.0
474,121,4,3.8188767,4.0,4.0
884,1018,2,3.0188646,2.0,2.0
881,739,4,2.9263275,4.0,4.0
815,616,1,3.2284153,1.0,1.0
320,431,5,3.9284654,5.0,5.0
943,200,4,3.3768525,4.0,4.0
94,273,4,3.4184556,4.0,4.0
592,87,4,4.279184,4.0,4.0
99,275,1,4.167482,1.0,1.0
642,1076,2,3.2569714,2.0,2.0
560,118,3,2.6719244,3.0,3.0
776,23,4,4.3211603,4.0,4.0
457,164,4,4.1594768,4.0,4.0
280,157,3,4.1440396,3.0,3.0
456,395,2,2.1768322,2.0,2.0
379,402,3,3.6980636,3.0,3.0
434,424,1,1.9633011,1.0,1.0
853,678,4,2.456724,4.0,4.0
409,854,4,3.0522022,4.0,4.0
178,1011,3,3.2188008,3.0,3.0
502,687,4,2.5081177,4.0,4.0
836,170,5,4.1285877,5.0,5.0
478,403,2,3.0359087,2.0,2.0
429,207,4,3.7433035,4.0,4.0
435,100,3,3.7999625,3.0,3.0
442,42,4,2.9684558,4.0,4.0
763,127,4,4.2043037,4.0,4.0
624,305,4,3.7319694,4.0,4.0
537,675,3,2.5478578,3.0,3.0
658,195,3,3.7094607,3.0,3.0
892,202,4,4.2178173,4.0,4.0
805,123,4,2.7350712,4.0,4.0
642,233,4,3.824721,4.0,4.0
95,128,3,3.0559444,3.0,3.0
195,242,4,3.8786998,4.0,4.0
264,1474,2,4.176788,2.0,2.0
774,403,2,1.7812365,2.0,2.0
7,580,3,3.6590433,3.0,3.0
6,435,4,3.3759887,4.0,4.0
295,218,5,4.4615946,5.0,5.0
32,298,5,3.4107592,5.0,5.0
846,238,5,3.8913603,5.0,5.0
159,298,5,4.0096173,5.0,5.0
707,64,3,4.3913903,3.0,3.0
72,210,4,3.7368255,4.0,4.0
2,299,4,2.8009639,4.0,4.0
186,540,4,2.5275242,4.0,4.0
232,313,3,4.090261,3.0,3.0
155,294,3,2.6724331,3.0,3.0
769,235,3,2.65521,3.0,3.0
63,952,3,2.6579328,3.0,3.0
543,651,3,3.9169505,3.0,3.0
659,659,3,4.516103,3.0,3.0
50,325,1,2.4017177,1.0,1.0
465,199,3,3.837791,3.0,3.0
408,313,4,4.6697564,4.0,4.0
43,289,4,2.7527294,4.0,4.0
441,7,4,3.588169,4.0,4.0
488,207,3,3.5646968,3.0,3.0
64,591,4,3.417151,4.0,4.0
280,22,5,4.131959,5.0,5.0
130,508,4,3.9998436,4.0,4.0
330,468,5,4.23481,5.0,5.0
107,302,4,3.6435895,4.0,4.0
83,121,4,3.6366498,4.0,4.0
395,172,5,4.4222,5.0,5.0
361,659,5,4.0413547,5.0,5.0
279,845,1,3.4606128,1.0,1.0
294,881,3,3.1352272,3.0,3.0
109,1244,3,3.0474348,3.0,3.0
919,717,3,2.3916118,3.0,3.0
409,632,3,3.7875636,3.0,3.0
795,97,2,3.5508533,2.0,2.0
857,300,3,3.803979,3.0,3.0
716,673,4,3.565864,4.0,4.0
119,70,3,4.254506,3.0,3.0
886,405,3,3.043271,3.0,3.0
682,738,3,2.7055154,3.0,3.0
280,1028,5,3.1204462,5.0,5.0
643,504,4,4.063024,4.0,4.0
305,451,3,2.976945,3.0,3.0
58,151,3,3.698882,3.0,3.0
796,401,3,2.6932802,3.0,3.0
33,292,4,3.9421988,4.0,4.0
721,269,5,4.0846844,5.0,5.0
13,518,4,3.7908773,4.0,4.0
532,619,5,3.7475893,5.0,5.0
825,283,2,3.6994777,2.0,2.0
116,758,1,1.3569292,1.0,1.0
870,381,3,3.4195898,3.0,3.0
435,755,2,3.0887275,2.0,2.0
