movie_id,movie_title,release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,movie_tag_word,average_sentiment_score,sentiment_category
861,Nosferatu a Venezia (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nosferatu a Venezia,0.061295,Positive
862,Jingle All the Way (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jingle All the Way,0.589425,Positive
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",0.36071,Positive
864,My Fellow Americans (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,My Fellow Americans,0.778215,Positive
865,"Ice Storm, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ice Storm, The",0.4635749999999999,Positive
866,Michael (1996),25-Dec-1996,http://us.imdb.com/M/title-exact?Michael%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Michael,,
867,"Whole Wide World, The (1996)",25-Dec-1996,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Whole Wide World, The",0.798825,Positive
868,Hearts and Minds (1996),10-Jan-1997,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hearts and Minds,-0.43342,Negative
869,Fools Rush In (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Fools Rush In,0.980735,Positive
870,Touch (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?Touch%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Touch,0.9292083333333332,Positive
871,Vegas Vacation (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vegas Vacation,0.786745,Positive
872,Love Jones (1997),14-Mar-1997,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Love Jones,0.960575,Positive
873,Picture Perfect (1997),01-Aug-1997,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Picture Perfect,0.865165,Positive
874,Career Girls (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Career+Girls+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Career Girls,0.78359,Positive
875,She's So Lovely (1997),22-Aug-1997,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,She's So Lovely,0.482765,Positive
876,Money Talks (1997),22-Aug-1997,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Money Talks,0.69508,Positive
877,Excess Baggage (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Excess Baggage,0.509905,Positive
878,That Darn Cat! (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,That Darn Cat!,0.8774,Positive
879,"Peacemaker, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Peacemaker, The",0.282655,Positive
880,Soul Food (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Soul+Food+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Soul Food,0.70134,Positive
881,Money Talks (1997),22-Aug-1997,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Money Talks,0.69508,Positive
882,Washington Square (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Washington+Square+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Washington Square,0.73615,Positive
883,Telling Lies in America (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Telling Lies in America,0.78189,Positive
884,Year of the Horse (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Year of the Horse,0.46943,Positive
885,Phantoms (1998),01-Jan-1998,http://us.imdb.com/M/title-exact?Phantoms+(1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phantoms,0.092705,Positive
886,"Life Less Ordinary, A (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Life Less Ordinary, A",0.6516249999999999,Positive
887,Eve's Bayou (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eve's Bayou,0.714615,Positive
888,One Night Stand (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,One Night Stand,0.69726,Positive
889,"Tango Lesson, The (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Tango Lesson, The",0.708445,Positive
890,Mortal Kombat: Annihilation (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mortal Kombat: Annihilation,0.0015999999999999,Neutral
891,Bent (1997),18-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Bent,0.1310049999999999,Positive
892,Flubber (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119137,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Flubber,0.72295,Positive
893,For Richer or Poorer (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,For Richer or Poorer,0.683895,Positive
894,Home Alone 3 (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Home Alone 3,0.380385,Positive
895,Scream 2 (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Scream 2,0.0740249999999999,Positive
896,"Sweet Hereafter, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sweet Hereafter, The",-0.042105,Neutral
897,Time Tracers (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?imdb-title-128755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Time Tracers,0.154725,Positive
898,"Postman, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Postman, The",0.268205,Positive
899,"Winter Guest, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Winter Guest, The",0.7623800000000001,Positive
900,Kundun (1997),25-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kundun,0.720515,Positive
901,Mr. Magoo (1997),25-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Magoo,0.333875,Positive
902,"Big Lebowski, The (1998)",26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,"Big Lebowski, The",0.85605,Positive
903,Afterglow (1997),26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Afterglow,0.69424,Positive
904,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Ma vie en rose (My Life in Pink),,
905,Great Expectations (1998),01-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Great Expectations,0.8995049999999999,Positive
906,Oscar & Lucinda (1997),31-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Oscar & Lucinda,0.912065,Positive
907,Vermin (1998),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermin,0.60856,Positive
908,Half Baked (1998),16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Half Baked,0.8356199999999999,Positive
909,Dangerous Beauty (1998),23-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Beauty,0.964085,Positive
910,Nil By Mouth (1997),06-Feb-1998,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nil By Mouth,0.076995,Positive
911,Twilight (1998),30-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Twilight,0.701835,Positive
912,U.S. Marshalls (1998),10-Mar-1998,http://us.imdb.com/Title?U.S.+Marshals+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S. Marshalls,0.624695,Positive
913,Love and Death on Long Island (1997),10-Mar-1998,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Love and Death on Long Island,0.65394,Positive
914,Wild Things (1998),14-Mar-1998,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Wild Things,0.70265,Positive
915,Primary Colors (1998),20-Mar-1998,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Primary Colors,0.801505,Positive
916,Lost in Space (1998),27-Mar-1998,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Lost in Space,0.749215,Positive
917,Mercury Rising (1998),27-Mar-1998,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mercury Rising,0.494745,Positive
918,City of Angels (1998),03-Apr-1998,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,City of Angels,0.90414,Positive
919,"City of Lost Children, The (1995)",01-Jan-1995,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"City of Lost Children, The",0.8189500000000001,Positive
920,Two Bits (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Two Bits,0.761605,Positive
921,Farewell My Concubine (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Farewell My Concubine,0.6678499999999999,Positive
922,Dead Man (1995),10-May-1996,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dead Man,0.19106,Positive
923,Raise the Red Lantern (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Raise the Red Lantern,0.6578999999999999,Positive
924,White Squall (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,White Squall,0.580735,Positive
925,Unforgettable (1996),23-Feb-1996,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Unforgettable,0.62966,Positive
926,Down Periscope (1996),01-Mar-1996,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Down Periscope,0.689515,Positive
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Flower of My Secret, The (Flor de mi secreto, La)",,
928,"Craft, The (1996)",26-Apr-1996,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Craft, The",0.53615,Positive
929,Harriet the Spy (1996),03-Jul-1996,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Harriet the Spy,0.65257,Positive
930,Chain Reaction (1996),31-Jul-1996,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Chain Reaction,0.781675,Positive
931,"Island of Dr. Moreau, The (1996)",23-Aug-1996,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Island of Dr. Moreau, The",0.09713,Positive
932,First Kid (1996),30-Aug-1996,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,First Kid,0.7106,Positive
933,"Funeral, The (1996)",25-Oct-1996,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Funeral, The",0.5510200000000001,Positive
934,"Preacher's Wife, The (1996)",13-Dec-1996,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Preacher's Wife, The",0.91014,Positive
935,Paradise Road (1997),18-Apr-1997,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Paradise Road,0.161935,Positive
936,Brassed Off (1996),13-Jun-1997,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Brassed Off,0.6958300000000001,Positive
937,"Thousand Acres, A (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Thousand Acres, A",0.5515450000000001,Positive
938,"Smile Like Yours, A (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Smile Like Yours, A",0.7811666666666667,Positive
939,Murder in the First (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Murder in the First,-0.0324299999999999,Neutral
940,Airheads (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Airheads%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Airheads,0.6897300000000001,Positive
941,With Honors (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,With Honors,0.876455,Positive
942,What's Love Got to Do with It (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,What's Love Got to Do with It,0.7537149999999999,Positive
943,Killing Zoe (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Killing Zoe,0.0297399999999999,Neutral
944,Renaissance Man (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Renaissance Man,0.659975,Positive
945,Charade (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Charade%20(1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Charade,0.886315,Positive
946,"Fox and the Hound, The (1981)",01-Jan-1981,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fox and the Hound, The",0.6508200000000001,Positive
947,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Big Blue, The (Grand bleu, Le)",0.72725,Positive
948,Booty Call (1997),28-Feb-1997,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Booty Call,0.92372,Positive
949,How to Make an American Quilt (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,How to Make an American Quilt,0.726495,Positive
950,Georgia (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Georgia%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Georgia,0.436975,Positive
951,"Indian in the Cupboard, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Indian in the Cupboard, The",0.570765,Positive
952,Blue in the Face (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue in the Face,0.7712749999999999,Positive
953,Unstrung Heroes (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Unstrung Heroes,0.665845,Positive
954,Unzipped (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Unzipped%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unzipped,0.7581071428571429,Positive
955,Before Sunrise (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Before Sunrise,0.92957,Positive
956,Nobody's Fool (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nobody's Fool,0.819,Positive
957,Pushing Hands (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pushing Hands,0.5138473684210526,Positive
958,To Live (Huozhe) (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Huozhe%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,To Live (Huozhe),,
959,Dazed and Confused (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dazed and Confused,0.906065,Positive
960,Naked (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Naked%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Naked,0.117075,Positive
961,Orlando (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Orlando%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Orlando,0.8083750000000001,Positive
962,Ruby in Paradise (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ruby in Paradise,0.728225,Positive
963,Some Folks Call It a Sling Blade (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Some Folks Call It a Sling Blade,0.702975,Positive
964,"Month by the Lake, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Month by the Lake, A",0.8259299999999999,Positive
965,Funny Face (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Funny Face,0.879215,Positive
966,"Affair to Remember, An (1957)",01-Jan-1957,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Affair to Remember, An",0.976425,Positive
967,Little Lord Fauntleroy (1936),01-Jan-1936,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Little Lord Fauntleroy,0.922185,Positive
968,"Inspector General, The (1949)",01-Jan-1949,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Inspector General, The",0.628155,Positive
969,Winnie the Pooh and the Blustery Day (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winnie the Pooh and the Blustery Day,0.9469153846153848,Positive
970,Hear My Song (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hear My Song,0.6968300000000001,Positive
971,Mediterraneo (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Mediterraneo%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Mediterraneo,0.86011,Positive
972,Passion Fish (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Passion Fish,0.8156599999999999,Positive
973,Grateful Dead (1995),18-Oct-1996,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grateful Dead,,
974,Eye for an Eye (1996),01-Jan-1996,http://us.imdb.com/Title?Eye+for+an+Eye+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Eye for an Eye,-0.25319,Negative
975,Fear (1996),12-Apr-1996,http://us.imdb.com/M/title-exact?Fear%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fear,0.033405,Neutral
976,Solo (1996),23-Aug-1996,http://us.imdb.com/M/title-exact?Solo%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Solo,0.80528,Positive
977,"Substitute, The (1996)",19-Apr-1996,"http://us.imdb.com/M/title-exact?Substitute,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Substitute, The",0.39456,Positive
978,Heaven's Prisoners (1996),10-May-1996,http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Heaven's Prisoners,0.5399550000000001,Positive
979,"Trigger Effect, The (1996)",30-Aug-1996,"http://us.imdb.com/M/title-exact?Trigger%20Effect,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Trigger Effect, The",0.172515,Positive
980,Mother Night (1996),01-Nov-1996,http://us.imdb.com/M/title-exact?Mother%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mother Night,0.34717,Positive
981,Dangerous Ground (1997),04-Sep-1996,http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Ground,-0.07202,Negative
982,Maximum Risk (1996),13-Sep-1996,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Maximum Risk,0.5750550000000001,Positive
983,"Rich Man's Wife, The (1996)",13-Sep-1996,"http://us.imdb.com/M/title-exact?Rich%20Man's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rich Man's Wife, The",0.13618,Positive
